review_id,review_text,rating,product_name,product_category,predicted_label,confidence_score
11413263607,Pensil alisnya kurang 1,3,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9983
42089307118,"Pesen hadalabo kosong, terus disuruh ganti, ganti Himalaya kosong lagi, bukan masalah uangnya diganti kak, tp tolong produk dicek stoknya.",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.999
16902544454,"Tekstur:nyaman
Aroma:menyegarkan
Keaslian:ori

Pokokx produk ini sangat bagus, nyaman di pakai, n tahan lama,teksturx juga lembut ,mudah di pakai",4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,positive,0.9996
36212369368,Ga amanah!!,3,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
12326995237,"Barang aman, packingnya juga rapi pake dus, pesanan lenkap thanks😇",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
10071602708,"Pengiriman cepat, pengemasan juga bagus. Lengkap. Makasih",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
18389673065,"Tekstur:nyaman dan halus
Kegunaan:sangat cocok untuk membentuk alis
Keaslian:terjamin keasliannya

Pengiriman sangat cepat, packing barang Sangat aman, barang sesuai yang digambar. Sangat recommended deh😍😍😍😍😍",5,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,positive,0.9996
17695537569,"Kecewa sih, pertama kali beli di toko ini sudah begini, tidak sesuai keinginan . Saya pesan sabun batang 3 tidak ada di kirim. Pensil alisnya saya minta yang warna hitam mala di kirim warna lain. 😔 Klo begini 1 kali kita beli nantinya tdk mau beli di tokoh ini
. tokohnya tdk amanah , tidak berkah Klo begini😖 harganya tdk seberapa sih tapi kan saya sudah beli. Baru barangnya tdk ada 😔",1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9994
13811226610,Adminnya di chat ga respon* padahal mau tanya soal produknya aja wkwk ga good bgt. Hadalabo face wash disini beda teksturnya yg bisanya saya pake teksturnya creamy tapi hadalabo disini bertekstur dan ada bulir*nya terus padat bikin mukaku kusam. Saya komplain di chat bertanya tapi adminnya slow ress bgt.,1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9992
12868444339,"Packaging bagus, barang aman, cepat sampai, kurirnya sopan banget.",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
41180657321,yeay udah sampe cepet soalnya satu pulau se-provinsi ! packingnya aman BANGET. produknya aman jugaa. dan yeay untung kuasnya dapet warna pink<3 facewashnya kalo cocok bakal pesen terus disinii. thankyouuu kak! ♡,5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,positive,0.9996
19341979199,Sy pesan nmr 25 yg datang nmr 27,4,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.999
13528826046,"Performa:adminnya slow respon banget banget bangettt, chat ga di bales berhari hari dan tiba tiba nginfoin kalo beberapa shade kosong jadi mau ganti shade. Bad lah buat pelayanannya, untuk pengiriman lumayan cepat",3,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.997
17333078598,Warna:maroon,5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9979
72555501178,Pesannya kuas tipi besar tp yg dikirim kuas tipis kecil. Lain kali d perhatikan barangnya sblum d kirim.,3,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9992
49824790442,"bagus, murah, awet, sesuai, ramah kantong, pengiriman cepet",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
6585076259,Ketahanan:belum coba,5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9978
8026769336,"Tekstur:ringan
Warna:capek banget

pengirimannya cepat wrna juga capek banget",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.999
70225034454,ternyata warna aslinya gelap ya ga sama dengan yang di gambar huhu,4,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
13019836496,Emang bole seimut ini ????😍😍😍,5,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9992
14297990511,"rusak, lebih teliti lagi lain kali",1,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9993
9332802212,"SANGAT KECEWA. PESAN IMPLORA, YANG DATANG XIU XIU",1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9995
39685932115,menurut ku kuas yg kecil terlalu letoy gitu kalo buat alis sih terus yg kuas besar terlalu tebel juga kalo buat alis,5,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9983
6283806658,"Warna:bgs bgt. 
Kenyamanan aplikator:mudah
Ketahanan:tahan

Cantik bgt warnanya,suka.",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
15993413190,"Pesanannya sudah sampai, pilih lip cream hanasui yang nomor 04 , sama yang seri bobba nomor 01.semoga bagus dan cocok dibibir.pengiriman lumayan.ngga terlalu cepat juga.karna tokonya ada du makassar,makasih",4,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,positive,0.9996
21347873330,Pesanya madeo yg datang haideo🙂‍↔️,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,negative,0.9986
16050380971,Cocok untuk:listifnya TDK sesuai,1,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.999
10906566498,"pengiriman cepat, packing rapi
sedikit kecewa karena pesan 3 softbrow shade darkbrown tp dikirim 3 shade darkbrown yg biasa :(",4,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9977
16084932658,"Cuman kasih bintang 3 soalnya kuas nya tdk dikirim, mgkin owner nya kelupaan",3,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9991
9694749275,"Kualitas produk sangat baik, produk original, adminnya juga ramah. Sukses ya",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
11123891279,"baguss, tapi saya pesannya yg soft tpi yg dikirim yang bukan",4,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9961
14152795069,Pengirimannya lama padahal 1 kota saja,5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9994
14383353373,Performa:belum di coba,5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9989
4227838399,Semua lengkap aman. Packaging rapi lengkap semua. Dan tidakk mengecewakan,5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
10645342219,"Ga pernah ngecewain sih omorfo dari segi harga dan kualitas dari barang yg dijual, suka terus sama toko ini",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
59879468936,"barang yang dikirim tidak lengkap, giliran di chat di suruh ini itu tapi tetap aja dana tidak di kembalikan,. Bukan masalah dana yang tdk di kembalikan banyak, tapi sama sekali tidak amanah!!",1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9994
17281599146,"Tekstur nya udah ga terlalu kering krna formula baru, suka bangt",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
30089896246,"Adminnya kurang fokus ya? Aku pesan fw yg kemasan biru, malah dikirim kemasan putih. Yaudah deh gpp :)",3,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9993
44937721418,Tidak sesuai cara kirimnya lain di pesan lain di kirm,1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9993
22493375783,"Kurang bagus Krn bulunya dari bahan sintetis, browcara ya susah melengket di kuaszx.",4,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9989
17760993719,"Kualitas mantap, seller selalu fast respon ke pembeli. Jasa kirimnya luar biasa",5,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,positive,0.9996
28912439704,Penipu barang datang ga sesuai pesanan malah di kasih barang bekas. Makan itu uang haram hasil nipu,1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9995
16217019619,Pesan barang 4 barang.. 2 barang tidak tidak dikirim..Uang juga tidak di kembalikan... Hati2 dengan tokoh ini.. tidak merespon dengan baik..dikertas menulis mencoba hubungi saya namun itu tidak ada.. nilai nominal uang memang tidak seberapa.. tapi KEJUJURAN yg utama..,1,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9991
31000172292,"Tekstur:Tidak Sesuai Dengan Harapan
Kegunaan:Untuk Alis
Keaslian:Kecil Sekali",4,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9993
12559705508,"Paketnya sudah sampai, pensil alisnya bagus dan murah, pengiriman aman",4,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
80946905051,"lain kali diperhatikan,sya pesan sisir keramas tapi pas dtg tidak ada",1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9991
16245538727,Belum di coba,4,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,negative,0.9991
12383494315,"Produk nya Bagus sesuai pesanan, packingan nya juga bagus dan aman. Pengiriman nya sangat cepat serta kirir nya juga sangat ramah",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
7507307755,"Barangnya okey, sama seperti pensil alis pada umum, original",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,positive,0.9996
16726557424,"Tekstur:cream

Pesan kode 10 dan 20 kok yang datang warna sama meskipun kemasannya kode berbeda 
Apa memang begitu ya ?",4,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9968
16278928901,"MENGECEWAKAN uang refund saya tidak dikirim kirim sudah satu minggu, sangat tidak profesional",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9995
52047110053,"udah berapa kali kecewa dengan toko ini,padahal aku pastinya rutin setiap bulan belanja disini🥲aku pesan instan malah datengnya lama bgt,mungkin barangnya baru mau dibeli yah🤣🤣trus pas barangnya dateng eh ada yg kurang,dan itu berkali kali terjadi,maksud aku kalau dari awal barangnya kosong ngapain dijual🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️",2,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9993
69860056544,"kuas yang besarnya, bulunya keluar² jadinya tipis",3,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9958
10121642820,"Tekstur:barang ga dikirim
Performa:jelek
Cocok Untuk:ga cocok

pesen yg warna item barangnya ga dikirim,percuma si pengiriman nya cepet kalau ga teliti,dichat ga direspon,dan 80 persen yang ngasi  bintang 1 itu pesanannya ga lengkap.apa mmng tokonya yg mau curang ya? curang ga bikin lo tmbh tajir mba",1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9994
6927000330,Salah kirim dong tapi nga papa,2,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
36043492113,"Tekstur:lumayan kental

Kurang agak melembabkan buat kulit aku yang kering and pengiriman nya lamaaaaaa banget 4 hri aku tggu ngk di krm""juga padahal satu kota :(",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9948
28614345571,"Lain yg d pesan lain yg dtng !! Pesan yg pomade bkn yg pensil !!!! 
Toko model apa ini !!!",1,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9994
12495959551,"Pensil alisnya gk ada , lupa juga Vidionnya jd GK ada bukti. Tapi tak mengapa",2,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9988
4281372742,udah berapa kali dipake ternyata baru sadar yg dikirim make-up remover + face wash mungkin salah kirim tapi gpp lain kali diperhatikan lagi yah❤👍,5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9987
21341629294,Yg dtg malah gak ada bulunya 1,2,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9994
59125040512,"Barangnya sudah sampai cuman produknya kotor, kurang rapih di plester begitu, sisa sia plasternya juga menempel di kemasan produk",3,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9994
78835108108,"Tekstur:cair
Warna:cetah
Kegunaan:daily",5,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9973
16314410992,Saya sangat kecewa..12pcs saya pesan yang turun hanya 10 pcs,1,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,negative,0.9994
15645862990,Sudah 2x beli di toko ini tpi barang dipesan pasti kurang 1,2,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9973
13591850462,"Performa:begitulah
Cocok Untuk:tdk tau
Tekstur:tdk tau",1,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.996
43361787300,barang tidak sampai,1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9994
11755606046,"Tekstur:jelek
Performa:jelek
Cocok Untuk:nggak bagus

udah lama nungguin eh tau taunya habis kesel banget",1,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9992
18392758572,Kurirnya sangat tidak sopan,4,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9995
16128374747,"saya pesan 2 item lipcream omg dan skintint you tapi yg dtg cuma lipcream ini, skintintnya ga ada wkwk dua kali kecewa pesan disini kapokkk beli disini",1,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9993
17486955997,pesanan saya tidak dikirim,5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9994
15475570413,Barang yg ini tdk ada tapi di kembalikan dengan uangnya,3,[Omorfo] Accessories Kuas Eyebrow pipih | Kuas alis mata | bulu pipih hitam makeup ultra thin Brush makeup bulu sintetis,aksesoris,negative,0.9984
19386038198,"Tekstur:salah kirim produk
Cocok untuk:salah kirim produk
Keaslian:salah kirim produk

Tolong bagian packing kalau kirim produk diperhatikan, saya tidak unboxingkan karena memori HP saya full. Pesan produk A dikirimnya beda, mana harga produknya jauhnya beda lagi.
Makan dah itu uang anak yatim-piatu yg dikumpulin sedikit-sedikit.",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9994
86114680065,"Tekstur:seperti biasq

IH SUMPAHH AKU  NYESEL BGTT BELI DISINIIII AKHHHH MASA MOIST NYA BAUUU SIHH???? EMANG GAK KADALUWARSA TPI AKU CEK KADALUARSANYA JG MASIH LAMA... PAS AKU PAKE KO KEK GNI BAUNYA WEEE??!!! HHUEKKK EMANG AWALNYA UDAH CURIGA BARUSAN AKU LIAT HADALABO DI LAKBAN GITU KEMASANNYA PAKAI SOLASII KERTAS KEKK WHATTT?!??! TAU AHHHH NYESEL BGTTT😭😭😭😭 PRETTTT TOKONYA TERKENAL PADAHALLL",1,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9968
15045665000,aku pesan lipstik omg yg matte kiss yg di kirim malah mattelastt gimanasii,4,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9993
40567179715,"Tekstur:memiliki tekstur yang cair
Warna:sangat cerah dan menarik
Cocok untuk:wajaj

Produk bagus
Pengiriman cepat
Puas belanja disini!!
Sumpah bagus banget👍🤗",5,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,positive,0.9996
15727480763,Tidak ramah bintanh 1,1,[Omorfo] MADEO Deodorant Spray (BPOM)  | Penghilang Bau Badan Ampuh | Pemutih Ketiak | Solusi Bau Keringat,deodorant,negative,0.9993
64089247288,Produknya tumpah dalam paket.,4,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9993
28928863616,"Tekstur:lembut
Cocok untuk:dry skin dan kombinasi
Keaslian:asli

Fw favorit.. Gak bikin kulit kering dan ketarik setelah pemkaian",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,positive,0.9996
76802179560,"untungnya yg ini barang ori😌 beli online krn lagi sakit pas banget face wash dan body wash ku habis, ehh malah yg didapat kw jdi takut mau dipake apa engga",5,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9971
49282463534,"Baru kali ini ngerasa kecewa sma pengirimannya, biasanya walaupun cuma beli 2 seller ttp perhatiin packing, ini kan berisi cairan dan botol gk ada diselotip atau apapun, jd pas sampai di tangan saya, botol sudah dlm keadaan sedikit trbuka, mohon untuk seller lebih diperhatikan lgi ketika packing, walaupun diluar disolasi bnyak tp setidknya produk di beri sedikit selotip untk mengurangi kemungkinan btol bisa trbuka saat pengiriman",3,[Omorfo] HADA LABO All Series | HADALABO Gokujyun | ShiroJyun | GokuJyun Alpha | Tamagohada | Face Wash | Lotion | Essence | Toner | Cleansing Oil | Face Mist | Moisturizer Shirojyun,skincare,negative,0.9985
11410919617,Pensil alisnya kurang 1,2,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9983
10974701860,"Pesannya dua yg dikirim hanya satu, komplen di chat tdk direspond",2,[Omorfo] OMG OH MY GLAM Lip Series | OMG OH MY GLAM Matte Kiss Lip Cream | Oh My Glam Gloss Lip Finish Vinyl 2.7gr OMG Lip Gloss Lipgloss | Lip Tint | Glassy | OMG Lipcream | OMG Lip tint | OMG Glassy liptint,lip,negative,0.9994
13951366710,Sebelumnya sudah di chat di ingatkan untuk periksa kembali kelayakan produk sebelum di kirim. Ini penutupnya pecah,4,[Omorfo] IMPLORA Eyebrow Pencil 2in1 Original BPOM | Pensil Alis Black Brown Dark Brown Grey Brown Plus Rautan Spoolia Brush,makeup,negative,0.9992
